,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 20:15:00,-8.622222222222222,-1.488888888888889,6.066666666666666,2.977777777777778,-16.355555555555554,-3.1333333333333333,-5.288888888888889,5.866666666666666,10.333333333333334,15.155555555555555,21.488888888888887,1.3777777777777778
2020-09-23 20:16:00,-8.511111111111111,-1.4222222222222223,6.266666666666667,2.8444444444444446,-16.31111111111111,-3.1777777777777776,-5.288888888888889,5.8,10.266666666666667,15.266666666666667,21.333333333333332,1.2666666666666666
2020-09-23 20:17:00,-8.444444444444445,-1.3111111111111111,6.4222222222222225,2.7333333333333334,-16.244444444444444,-3.2444444444444445,-5.311111111111111,5.733333333333333,10.177777777777777,15.355555555555556,21.155555555555555,1.1333333333333333
2020-09-23 20:18:00,-8.4,-1.2,6.5777777777777775,2.577777777777778,-16.177777777777777,-3.311111111111111,-5.311111111111111,5.644444444444445,10.11111111111111,15.444444444444445,20.977777777777778,0.9555555555555556
2020-09-23 20:19:00,-8.355555555555556,-1.1111111111111112,6.733333333333333,2.466666666666667,-16.08888888888889,-3.4,-5.311111111111111,5.555555555555555,10.022222222222222,15.488888888888889,20.844444444444445,0.8
2020-09-23 20:20:00,-8.355555555555556,-1.0,6.844444444444444,2.3777777777777778,-15.977777777777778,-3.466666666666667,-5.311111111111111,5.4222222222222225,9.933333333333334,15.577777777777778,20.711111111111112,0.6444444444444445
2020-09-23 20:21:00,-8.4,-0.9111111111111111,6.977777777777778,2.2444444444444445,-15.88888888888889,-3.511111111111111,-5.266666666666667,5.333333333333333,9.844444444444445,15.688888888888888,20.533333333333335,0.5333333333333333
2020-09-23 20:22:00,-8.444444444444445,-0.7777777777777778,7.133333333333334,2.1333333333333333,-15.822222222222223,-3.5555555555555554,-5.2444444444444445,5.2444444444444445,9.755555555555556,15.822222222222223,20.355555555555554,0.4444444444444444
2020-09-23 20:23:00,-8.488888888888889,-0.6666666666666666,7.311111111111111,2.022222222222222,-15.755555555555556,-3.5555555555555554,-5.2,5.177777777777778,9.666666666666666,15.955555555555556,20.155555555555555,0.35555555555555557
2020-09-23 20:24:00,-8.488888888888889,-0.5111111111111111,7.444444444444445,1.9333333333333333,-15.644444444444444,-3.5555555555555554,-5.133333333333334,5.088888888888889,9.6,16.08888888888889,19.933333333333334,0.3111111111111111
2020-09-23 20:25:00,-8.466666666666667,-0.35555555555555557,7.5777777777777775,1.8444444444444446,-15.533333333333333,-3.577777777777778,-5.022222222222222,5.0,9.577777777777778,16.177777777777777,19.711111111111112,0.28888888888888886
2020-09-23 20:26:00,-8.422222222222222,-0.17777777777777778,7.711111111111111,1.7777777777777777,-15.444444444444445,-3.6444444444444444,-4.888888888888889,4.955555555555556,9.577777777777778,16.31111111111111,19.466666666666665,0.3111111111111111
2020-09-23 20:27:00,-8.377777777777778,-0.022222222222222223,7.844444444444444,1.711111111111111,-15.355555555555556,-3.7111111111111112,-4.711111111111111,4.955555555555556,9.555555555555555,16.42222222222222,19.244444444444444,0.35555555555555557
2020-09-23 20:28:00,-8.28888888888889,0.13333333333333333,7.933333333333334,1.6222222222222222,-15.28888888888889,-3.8,-4.533333333333333,4.933333333333334,9.533333333333333,16.488888888888887,19.022222222222222,0.4222222222222222
2020-09-23 20:29:00,-8.2,0.26666666666666666,8.066666666666666,1.5555555555555556,-15.222222222222221,-3.8666666666666667,-4.377777777777778,4.955555555555556,9.511111111111111,16.533333333333335,18.844444444444445,0.5111111111111111
2020-09-23 20:30:00,-8.088888888888889,0.4,8.222222222222221,1.488888888888889,-15.155555555555555,-3.933333333333333,-4.2444444444444445,5.0,9.511111111111111,16.6,18.68888888888889,0.6
2020-09-23 20:31:00,-7.955555555555556,0.5777777777777777,8.422222222222222,1.3777777777777778,-15.11111111111111,-4.0,-4.155555555555556,5.088888888888889,9.511111111111111,16.644444444444446,18.533333333333335,0.7111111111111111
2020-09-23 20:32:00,-7.822222222222222,0.7555555555555555,8.622222222222222,1.288888888888889,-15.066666666666666,-4.066666666666666,-4.088888888888889,5.2,9.511111111111111,16.711111111111112,18.4,0.7777777777777778
2020-09-23 20:33:00,-7.688888888888889,0.9333333333333333,8.822222222222223,1.2222222222222223,-15.022222222222222,-4.088888888888889,-4.022222222222222,5.333333333333333,9.555555555555555,16.8,18.22222222222222,0.8222222222222222
2020-09-23 20:34:00,-7.5777777777777775,1.1111111111111112,9.044444444444444,1.1333333333333333,-14.977777777777778,-4.133333333333334,-3.933333333333333,5.4222222222222225,9.577777777777778,16.88888888888889,18.044444444444444,0.8888888888888888
2020-09-23 20:35:00,-7.4222222222222225,1.2666666666666666,9.244444444444444,1.0222222222222221,-14.911111111111111,-4.133333333333334,-3.8444444444444446,5.511111111111111,9.644444444444444,16.977777777777778,17.866666666666667,0.9333333333333333
2020-09-23 20:36:00,-7.311111111111111,1.4666666666666666,9.422222222222222,0.9333333333333333,-14.822222222222223,-4.155555555555556,-3.7777777777777777,5.622222222222222,9.755555555555556,17.08888888888889,17.711111111111112,0.9777777777777777
2020-09-23 20:37:00,-7.2444444444444445,1.6444444444444444,9.644444444444444,0.8,-14.755555555555556,-4.2,-3.7555555555555555,5.7555555555555555,9.822222222222223,17.244444444444444,17.511111111111113,1.0
2020-09-23 20:38:00,-7.155555555555556,1.8222222222222222,9.866666666666667,0.6666666666666666,-14.71111111111111,-4.288888888888889,-3.7555555555555555,5.866666666666666,9.911111111111111,17.4,17.333333333333332,1.0444444444444445
2020-09-23 20:39:00,-7.088888888888889,1.9777777777777779,10.088888888888889,0.5333333333333333,-14.644444444444444,-4.377777777777778,-3.7555555555555555,6.0,10.022222222222222,17.511111111111113,17.155555555555555,1.1111111111111112
2020-09-23 20:40:00,-6.977777777777778,2.088888888888889,10.311111111111112,0.4222222222222222,-14.555555555555555,-4.511111111111111,-3.7333333333333334,6.133333333333334,10.11111111111111,17.57777777777778,17.022222222222222,1.1777777777777778
2020-09-23 20:41:00,-6.866666666666666,2.1777777777777776,10.488888888888889,0.3111111111111111,-14.466666666666667,-4.622222222222222,-3.688888888888889,6.288888888888889,10.244444444444444,17.622222222222224,16.844444444444445,1.288888888888889
2020-09-23 20:42:00,-6.777777777777778,2.2666666666666666,10.666666666666666,0.17777777777777778,-14.355555555555556,-4.7555555555555555,-3.6222222222222222,6.4222222222222225,10.377777777777778,17.644444444444446,16.68888888888889,1.4444444444444444
2020-09-23 20:43:00,-6.733333333333333,2.3555555555555556,10.844444444444445,0.044444444444444446,-14.2,-4.888888888888889,-3.5555555555555554,6.555555555555555,10.466666666666667,17.68888888888889,16.533333333333335,1.6222222222222222
2020-09-23 20:44:00,-6.666666666666667,2.4,11.0,-0.1111111111111111,-14.044444444444444,-5.0,-3.533333333333333,6.688888888888889,10.511111111111111,17.711111111111112,16.355555555555554,1.7555555555555555
2020-09-23 20:45:00,-6.622222222222222,2.4444444444444446,11.155555555555555,-0.2222222222222222,-13.844444444444445,-5.133333333333334,-3.511111111111111,6.866666666666666,10.555555555555555,17.77777777777778,16.2,1.8666666666666667
2020-09-23 20:46:00,-6.5777777777777775,2.511111111111111,11.28888888888889,-0.3111111111111111,-13.688888888888888,-5.266666666666667,-3.533333333333333,7.066666666666666,10.622222222222222,17.844444444444445,16.066666666666666,2.0
2020-09-23 20:47:00,-6.555555555555555,2.5555555555555554,11.422222222222222,-0.4,-13.533333333333333,-5.4,-3.5555555555555554,7.2444444444444445,10.688888888888888,17.866666666666667,15.933333333333334,2.1333333333333333
2020-09-23 20:48:00,-6.511111111111111,2.6,11.555555555555555,-0.4888888888888889,-13.355555555555556,-5.533333333333333,-3.5555555555555554,7.4,10.71111111111111,17.91111111111111,15.8,2.2666666666666666
2020-09-23 20:49:00,-6.488888888888889,2.6222222222222222,11.666666666666666,-0.6222222222222222,-13.155555555555555,-5.644444444444445,-3.577777777777778,7.555555555555555,10.688888888888888,17.977777777777778,15.666666666666666,2.4444444444444446
2020-09-23 20:50:00,-6.488888888888889,2.6222222222222222,11.755555555555556,-0.7555555555555555,-12.955555555555556,-5.7555555555555555,-3.6,7.688888888888889,10.688888888888888,18.022222222222222,15.511111111111111,2.6222222222222222
2020-09-23 20:51:00,-6.444444444444445,2.6222222222222222,11.822222222222223,-0.9333333333333333,-12.733333333333333,-5.866666666666666,-3.6222222222222222,7.777777777777778,10.688888888888888,18.044444444444444,15.355555555555556,2.7555555555555555
2020-09-23 20:52:00,-6.4222222222222225,2.6444444444444444,11.866666666666667,-1.0888888888888888,-12.511111111111111,-6.0,-3.6444444444444444,7.822222222222222,10.666666666666666,18.11111111111111,15.244444444444444,2.911111111111111
2020-09-23 20:53:00,-6.4,2.688888888888889,11.911111111111111,-1.288888888888889,-12.266666666666667,-6.088888888888889,-3.6666666666666665,7.844444444444444,10.666666666666666,18.155555555555555,15.155555555555555,3.022222222222222
2020-09-23 20:54:00,-6.4222222222222225,2.7111111111111112,11.955555555555556,-1.5333333333333334,-12.044444444444444,-6.177777777777778,-3.7333333333333334,7.822222222222222,10.666666666666666,18.155555555555555,15.066666666666666,3.1555555555555554
2020-09-23 20:55:00,-6.444444444444445,2.7333333333333334,11.977777777777778,-1.7555555555555555,-11.844444444444445,-6.266666666666667,-3.8222222222222224,7.822222222222222,10.666666666666666,18.155555555555555,14.977777777777778,3.2888888888888888
2020-09-23 20:56:00,-6.466666666666667,2.7555555555555555,12.0,-1.9333333333333333,-11.688888888888888,-6.333333333333333,-3.888888888888889,7.822222222222222,10.688888888888888,18.177777777777777,14.911111111111111,3.422222222222222
2020-09-23 20:57:00,-6.466666666666667,2.7777777777777777,12.044444444444444,-2.1333333333333333,-11.577777777777778,-6.444444444444445,-3.933333333333333,7.8,10.71111111111111,18.177777777777777,14.822222222222223,3.5555555555555554
2020-09-23 20:58:00,-6.466666666666667,2.8,12.066666666666666,-2.3555555555555556,-11.422222222222222,-6.533333333333333,-3.9555555555555557,7.7555555555555555,10.755555555555556,18.177777777777777,14.733333333333333,3.7111111111111112
2020-09-23 20:59:00,-6.488888888888889,2.8444444444444446,12.11111111111111,-2.577777777777778,-11.266666666666667,-6.644444444444445,-3.9555555555555557,7.733333333333333,10.8,18.177777777777777,14.644444444444444,3.8222222222222224
2020-09-23 21:00:00,-6.511111111111111,2.888888888888889,12.155555555555555,-2.8222222222222224,-11.133333333333333,-6.777777777777778,-3.911111111111111,7.711111111111111,10.88888888888889,18.155555555555555,14.6,3.977777777777778
2020-09-23 21:01:00,-6.5777777777777775,2.933333333333333,12.2,-3.0444444444444443,-10.977777777777778,-6.933333333333334,-3.888888888888889,7.666666666666667,10.977777777777778,18.133333333333333,14.533333333333333,4.177777777777778
2020-09-23 21:02:00,-6.6,2.9555555555555557,12.244444444444444,-3.311111111111111,-10.844444444444445,-7.066666666666666,-3.8666666666666667,7.622222222222222,11.044444444444444,18.08888888888889,14.488888888888889,4.377777777777778
2020-09-23 21:03:00,-6.6,3.0,12.311111111111112,-3.577777777777778,-10.666666666666666,-7.2,-3.8666666666666667,7.6,11.066666666666666,18.066666666666666,14.488888888888889,4.5777777777777775
2020-09-23 21:04:00,-6.622222222222222,3.022222222222222,12.355555555555556,-3.8444444444444446,-10.466666666666667,-7.311111111111111,-3.8666666666666667,7.622222222222222,11.11111111111111,18.044444444444444,14.444444444444445,4.7555555555555555
2020-09-23 21:05:00,-6.6,3.0,12.422222222222222,-4.133333333333334,-10.28888888888889,-7.4,-3.8666666666666667,7.666666666666667,11.11111111111111,18.0,14.4,4.933333333333334
2020-09-23 21:06:00,-6.533333333333333,3.0,12.444444444444445,-4.377777777777778,-10.11111111111111,-7.488888888888889,-3.888888888888889,7.711111111111111,11.11111111111111,17.91111111111111,14.377777777777778,5.111111111111111
2020-09-23 21:07:00,-6.444444444444445,2.977777777777778,12.444444444444445,-4.6,-9.955555555555556,-7.6,-3.888888888888889,7.7555555555555555,11.11111111111111,17.77777777777778,14.333333333333334,5.288888888888889
2020-09-23 21:08:00,-6.355555555555555,2.977777777777778,12.466666666666667,-4.8,-9.8,-7.733333333333333,-3.8666666666666667,7.777777777777778,11.133333333333333,17.6,14.333333333333334,5.466666666666667
2020-09-23 21:09:00,-6.311111111111111,2.9555555555555557,12.488888888888889,-5.044444444444444,-9.666666666666666,-7.844444444444444,-3.8444444444444446,7.822222222222222,11.133333333333333,17.444444444444443,14.333333333333334,5.622222222222222
2020-09-23 21:10:00,-6.266666666666667,2.977777777777778,12.555555555555555,-5.2444444444444445,-9.555555555555555,-7.955555555555556,-3.8444444444444446,7.822222222222222,11.11111111111111,17.333333333333332,14.311111111111112,5.7555555555555555
2020-09-23 21:11:00,-6.2444444444444445,3.0,12.577777777777778,-5.4222222222222225,-9.466666666666667,-8.066666666666666,-3.8444444444444446,7.8,11.088888888888889,17.22222222222222,14.266666666666667,5.888888888888889
2020-09-23 21:12:00,-6.222222222222222,3.022222222222222,12.555555555555555,-5.644444444444445,-9.333333333333334,-8.177777777777777,-3.888888888888889,7.733333333333333,11.088888888888889,17.133333333333333,14.222222222222221,5.977777777777778
2020-09-23 21:13:00,-6.2444444444444445,3.0444444444444443,12.533333333333333,-5.866666666666666,-9.177777777777777,-8.28888888888889,-3.9555555555555557,7.711111111111111,11.088888888888889,17.044444444444444,14.2,6.088888888888889
2020-09-23 21:14:00,-6.266666666666667,3.088888888888889,12.488888888888889,-6.088888888888889,-9.066666666666666,-8.4,-4.022222222222222,7.644444444444445,11.11111111111111,16.955555555555556,14.155555555555555,6.2
2020-09-23 21:15:00,-6.288888888888889,3.1555555555555554,12.422222222222222,-6.266666666666667,-8.933333333333334,-8.555555555555555,-4.111111111111111,7.6,11.155555555555555,16.822222222222223,14.088888888888889,6.288888888888889
2020-09-23 21:16:00,-6.288888888888889,3.2222222222222223,12.333333333333334,-6.4222222222222225,-8.777777777777779,-8.71111111111111,-4.155555555555556,7.555555555555555,11.244444444444444,16.68888888888889,14.022222222222222,6.377777777777778
2020-09-23 21:17:00,-6.266666666666667,3.2888888888888888,12.222222222222221,-6.6,-8.622222222222222,-8.88888888888889,-4.177777777777778,7.466666666666667,11.311111111111112,16.533333333333335,13.955555555555556,6.488888888888889
2020-09-23 21:18:00,-6.266666666666667,3.3777777777777778,12.066666666666666,-6.777777777777778,-8.444444444444445,-9.11111111111111,-4.2,7.377777777777778,11.355555555555556,16.355555555555554,13.88888888888889,6.6
2020-09-23 21:19:00,-6.222222222222222,3.466666666666667,11.933333333333334,-6.977777777777778,-8.266666666666667,-9.311111111111112,-4.2444444444444445,7.288888888888889,11.377777777777778,16.2,13.8,6.711111111111111
2020-09-23 21:20:00,-6.177777777777778,3.6,11.777777777777779,-7.155555555555556,-8.133333333333333,-9.511111111111111,-4.333333333333333,7.177777777777778,11.355555555555556,16.08888888888889,13.688888888888888,6.8
2020-09-23 21:21:00,-6.133333333333334,3.7333333333333334,11.666666666666666,-7.333333333333333,-8.0,-9.71111111111111,-4.444444444444445,7.044444444444444,11.28888888888889,15.955555555555556,13.533333333333333,6.911111111111111
2020-09-23 21:22:00,-6.066666666666666,3.888888888888889,11.555555555555555,-7.466666666666667,-7.888888888888889,-9.88888888888889,-4.555555555555555,6.888888888888889,11.266666666666667,15.822222222222223,13.422222222222222,7.044444444444444
2020-09-23 21:23:00,-6.044444444444444,4.088888888888889,11.444444444444445,-7.5777777777777775,-7.777777777777778,-10.022222222222222,-4.666666666666667,6.733333333333333,11.266666666666667,15.71111111111111,13.28888888888889,7.177777777777778
2020-09-23 21:24:00,-6.0,4.333333333333333,11.311111111111112,-7.666666666666667,-7.688888888888889,-10.133333333333333,-4.777777777777778,6.6,11.244444444444444,15.644444444444444,13.155555555555555,7.333333333333333
2020-09-23 21:25:00,-5.977777777777778,4.5777777777777775,11.2,-7.7555555555555555,-7.622222222222222,-10.244444444444444,-4.911111111111111,6.4222222222222225,11.222222222222221,15.622222222222222,13.0,7.466666666666667
2020-09-23 21:26:00,-5.911111111111111,4.844444444444444,11.133333333333333,-7.844444444444444,-7.6,-10.355555555555556,-5.044444444444444,6.222222222222222,11.2,15.622222222222222,12.88888888888889,7.6
2020-09-23 21:27:00,-5.844444444444444,5.133333333333334,11.066666666666666,-7.955555555555556,-7.622222222222222,-10.466666666666667,-5.222222222222222,6.0,11.2,15.666666666666666,12.755555555555556,7.711111111111111
2020-09-23 21:28:00,-5.777777777777778,5.4222222222222225,10.955555555555556,-8.088888888888889,-7.644444444444445,-10.555555555555555,-5.377777777777778,5.777777777777778,11.222222222222221,15.666666666666666,12.622222222222222,7.777777777777778
2020-09-23 21:29:00,-5.711111111111111,5.7555555555555555,10.822222222222223,-8.2,-7.688888888888889,-10.666666666666666,-5.488888888888889,5.555555555555555,11.266666666666667,15.666666666666666,12.466666666666667,7.866666666666666
2020-09-23 21:30:00,-5.644444444444445,6.088888888888889,10.666666666666666,-8.333333333333334,-7.777777777777778,-10.733333333333333,-5.555555555555555,5.311111111111111,11.311111111111112,15.644444444444444,12.311111111111112,7.933333333333334
2020-09-23 21:31:00,-5.555555555555555,6.444444444444445,10.533333333333333,-8.444444444444445,-7.844444444444444,-10.755555555555556,-5.622222222222222,5.044444444444444,11.333333333333334,15.666666666666666,12.133333333333333,7.977777777777778
2020-09-23 21:32:00,-5.488888888888889,6.777777777777778,10.4,-8.555555555555555,-7.933333333333334,-10.8,-5.666666666666667,4.7555555555555555,11.333333333333334,15.733333333333333,11.933333333333334,8.022222222222222
2020-09-23 21:33:00,-5.4222222222222225,7.088888888888889,10.266666666666667,-8.644444444444444,-8.066666666666666,-10.866666666666667,-5.733333333333333,4.466666666666667,11.355555555555556,15.8,11.755555555555556,8.066666666666666
2020-09-23 21:34:00,-5.333333333333333,7.4,10.155555555555555,-8.733333333333333,-8.244444444444444,-10.955555555555556,-5.777777777777778,4.155555555555556,11.4,15.844444444444445,11.6,8.11111111111111
2020-09-23 21:35:00,-5.2444444444444445,7.733333333333333,10.088888888888889,-8.844444444444445,-8.422222222222222,-11.066666666666666,-5.8,3.8444444444444446,11.422222222222222,15.88888888888889,11.488888888888889,8.133333333333333
2020-09-23 21:36:00,-5.2,8.022222222222222,10.022222222222222,-8.933333333333334,-8.644444444444444,-11.155555555555555,-5.822222222222222,3.5555555555555554,11.4,15.933333333333334,11.4,8.2
2020-09-23 21:37:00,-5.155555555555556,8.311111111111112,10.0,-9.044444444444444,-8.866666666666667,-11.222222222222221,-5.8,3.311111111111111,11.4,15.955555555555556,11.28888888888889,8.244444444444444
2020-09-23 21:38:00,-5.088888888888889,8.577777777777778,10.022222222222222,-9.155555555555555,-9.066666666666666,-11.333333333333334,-5.777777777777778,3.088888888888889,11.4,16.022222222222222,11.155555555555555,8.311111111111112
2020-09-23 21:39:00,-5.022222222222222,8.844444444444445,10.044444444444444,-9.266666666666667,-9.244444444444444,-11.444444444444445,-5.7555555555555555,2.8666666666666667,11.355555555555556,16.133333333333333,11.044444444444444,8.355555555555556
2020-09-23 21:40:00,-5.0,9.11111111111111,10.11111111111111,-9.4,-9.4,-11.533333333333333,-5.733333333333333,2.6444444444444444,11.266666666666667,16.244444444444444,10.933333333333334,8.4
2020-09-23 21:41:00,-4.933333333333334,9.377777777777778,10.2,-9.533333333333333,-9.511111111111111,-11.622222222222222,-5.733333333333333,2.422222222222222,11.133333333333333,16.333333333333332,10.822222222222223,8.4
2020-09-23 21:42:00,-4.866666666666666,9.622222222222222,10.311111111111112,-9.622222222222222,-9.622222222222222,-11.71111111111111,-5.7555555555555555,2.2,10.955555555555556,16.42222222222222,10.733333333333333,8.422222222222222
2020-09-23 21:43:00,-4.822222222222222,9.88888888888889,10.4,-9.688888888888888,-9.777777777777779,-11.8,-5.8,2.022222222222222,10.755555555555556,16.488888888888887,10.666666666666666,8.422222222222222
2020-09-23 21:44:00,-4.8,10.155555555555555,10.488888888888889,-9.755555555555556,-9.977777777777778,-11.844444444444445,-5.888888888888889,1.8444444444444446,10.555555555555555,16.555555555555557,10.622222222222222,8.444444444444445
2020-09-23 21:45:00,-4.777777777777778,10.422222222222222,10.577777777777778,-9.777777777777779,-10.133333333333333,-11.911111111111111,-5.977777777777778,1.6666666666666667,10.333333333333334,16.622222222222224,10.577777777777778,8.422222222222222
2020-09-23 21:46:00,-4.7555555555555555,10.666666666666666,10.644444444444444,-9.822222222222223,-10.311111111111112,-11.977777777777778,-6.044444444444444,1.511111111111111,10.11111111111111,16.711111111111112,10.511111111111111,8.377777777777778
2020-09-23 21:47:00,-4.7555555555555555,10.88888888888889,10.71111111111111,-9.844444444444445,-10.466666666666667,-12.066666666666666,-6.066666666666666,1.3777777777777778,9.933333333333334,16.8,10.466666666666667,8.311111111111112
2020-09-23 21:48:00,-4.733333333333333,11.11111111111111,10.777777777777779,-9.866666666666667,-10.666666666666666,-12.155555555555555,-6.044444444444444,1.2444444444444445,9.8,16.866666666666667,10.422222222222222,8.28888888888889
2020-09-23 21:49:00,-4.711111111111111,11.333333333333334,10.866666666666667,-9.88888888888889,-10.88888888888889,-12.244444444444444,-6.022222222222222,1.0666666666666667,9.666666666666666,16.933333333333334,10.4,8.28888888888889
2020-09-23 21:50:00,-4.688888888888889,11.577777777777778,10.955555555555556,-9.866666666666667,-11.088888888888889,-12.377777777777778,-6.0,0.9111111111111111,9.577777777777778,17.0,10.422222222222222,8.311111111111112
2020-09-23 21:51:00,-4.688888888888889,11.8,11.088888888888889,-9.844444444444445,-11.266666666666667,-12.488888888888889,-5.955555555555556,0.7555555555555555,9.533333333333333,17.08888888888889,10.466666666666667,8.311111111111112
2020-09-23 21:52:00,-4.711111111111111,12.044444444444444,11.222222222222221,-9.822222222222223,-11.422222222222222,-12.577777777777778,-5.933333333333334,0.6222222222222222,9.511111111111111,17.177777777777777,10.488888888888889,8.333333333333334
2020-09-23 21:53:00,-4.733333333333333,12.28888888888889,11.311111111111112,-9.8,-11.555555555555555,-12.688888888888888,-5.933333333333334,0.5333333333333333,9.511111111111111,17.266666666666666,10.511111111111111,8.377777777777778
2020-09-23 21:54:00,-4.733333333333333,12.555555555555555,11.4,-9.755555555555556,-11.688888888888888,-12.8,-5.933333333333334,0.4444444444444444,9.533333333333333,17.355555555555554,10.533333333333333,8.444444444444445
2020-09-23 21:55:00,-4.7555555555555555,12.822222222222223,11.488888888888889,-9.755555555555556,-11.8,-12.911111111111111,-5.911111111111111,0.37777777777777777,9.533333333333333,17.444444444444443,10.6,8.555555555555555
2020-09-23 21:56:00,-4.777777777777778,13.066666666666666,11.577777777777778,-9.8,-11.911111111111111,-13.022222222222222,-5.933333333333334,0.28888888888888886,9.511111111111111,17.511111111111113,10.666666666666666,8.644444444444444
2020-09-23 21:57:00,-4.7555555555555555,13.28888888888889,11.688888888888888,-9.822222222222223,-12.022222222222222,-13.133333333333333,-5.911111111111111,0.24444444444444444,9.466666666666667,17.555555555555557,10.733333333333333,8.777777777777779
2020-09-23 21:58:00,-4.711111111111111,13.511111111111111,11.844444444444445,-9.822222222222223,-12.177777777777777,-13.244444444444444,-5.866666666666666,0.2,9.422222222222222,17.6,10.822222222222223,8.88888888888889
2020-09-23 21:59:00,-4.622222222222222,13.71111111111111,12.022222222222222,-9.8,-12.28888888888889,-13.355555555555556,-5.844444444444444,0.2,9.4,17.622222222222224,10.88888888888889,8.977777777777778
